supplier_id,month,year,price_per_unit
2,3,2016,4.65
2,4,2016,5.41
2,5,2016,4.79
2,6,2016,5.0
2,7,2016,4.46
2,8,2016,4.27
2,9,2016,4.36
2,10,2016,4.72
2,11,2016,4.93
2,12,2016,4.79
2,1,2017,4.62
2,2,2017,4.53
2,3,2017,4.97
2,4,2017,4.73
2,5,2017,5.36
2,6,2017,4.9
2,7,2017,4.79
2,8,2017,4.14
2,9,2017,4.53
2,10,2017,4.45
2,11,2017,5.47
2,12,2017,5.33
2,1,2018,4.72
2,2,2018,4.28
2,3,2018,4.35
2,4,2018,4.96
2,5,2018,4.97
2,6,2018,5.16
2,7,2018,5.06
2,8,2018,4.48
2,9,2018,4.78
2,10,2018,4.78
2,11,2018,5.24
2,12,2018,5.03
2,1,2019,4.83
2,2,2019,4.25
2,3,2019,5.04
2,4,2019,5.54
2,5,2019,4.85
2,6,2019,4.64
2,7,2019,4.77
2,8,2019,4.78
2,9,2019,4.81
2,10,2019,4.64
2,11,2019,4.6
2,12,2019,5.46
2,1,2020,4.45
2,2,2020,4.72
2,3,2020,6.09
2,4,2020,5.51
2,5,2020,5.53
2,6,2020,5.29
2,7,2020,5.65
2,8,2020,5.99
2,9,2020,7.09
2,10,2020,6.52
2,11,2020,7.42
2,12,2020,7.0
2,1,2021,6.68
2,2,2021,7.09
2,3,2021,6.63
2,4,2021,6.91
2,5,2021,7.51
2,6,2021,7.13
2,7,2021,6.71
2,8,2021,6.24
2,9,2021,6.84
2,10,2021,6.95
2,11,2021,7.06
2,12,2021,7.2
2,1,2022,6.09
2,2,2022,6.45
2,3,2022,6.86
2,4,2022,7.17
2,5,2022,7.56
2,6,2022,7.42
2,7,2022,6.52
2,8,2022,6.17
2,9,2022,6.85
2,10,2022,6.59
2,11,2022,7.44
2,12,2022,7.56
2,1,2023,6.2
2,2,2023,6.39
2,3,2023,7.08
2,4,2023,7.02
2,5,2023,6.82
2,6,2023,7.46
2,7,2023,6.64
2,8,2023,6.64
2,9,2023,7.1
2,10,2023,6.7
2,11,2023,7.19
2,12,2023,7.54
3,1,2014,1.59
3,2,2014,1.89
3,3,2014,2.78
3,4,2014,2.92
3,5,2014,3.26
3,6,2014,2.95
3,7,2014,1.89
3,8,2014,1.82
3,9,2014,2.08
3,10,2014,2.04
3,11,2014,2.72
3,12,2014,3.15
3,1,2015,2.5
3,2,2015,2.55
3,3,2015,2.94
3,4,2015,3.22
3,5,2015,3.12
3,6,2015,2.26
3,7,2015,2.02
3,8,2015,2.07
3,9,2015,2.06
3,10,2015,2.35
3,11,2015,2.47
3,12,2015,2.68
3,1,2016,2.46
3,2,2016,2.17
3,3,2016,2.65
3,4,2016,2.56
3,5,2016,3.26
3,6,2016,2.73
3,7,2016,2.16
3,8,2016,2.11
3,9,2016,1.68
3,10,2016,2.0
3,11,2016,2.2
3,12,2016,3.21
3,1,2017,2.13
3,2,2017,2.72
3,3,2017,3.82
3,4,2017,4.3
3,5,2017,4.46
3,6,2017,3.75
3,7,2017,4.04
3,8,2017,3.85
3,9,2017,3.94
3,10,2017,3.43
3,11,2017,4.31
3,12,2017,4.11
3,1,2018,3.73
3,2,2018,3.88
3,3,2018,3.63
3,4,2018,3.79
3,5,2018,4.42
3,6,2018,3.76
3,7,2018,3.72
3,8,2018,3.91
3,9,2018,2.97
3,10,2018,3.72
3,11,2018,3.51
3,12,2018,4.55
3,1,2019,3.37
3,2,2019,3.9
3,3,2019,3.71
3,4,2019,4.49
3,5,2019,4.32
3,6,2019,3.92
3,7,2019,3.47
3,8,2019,3.47
3,9,2019,3.11
3,10,2019,3.72
3,11,2019,3.81
3,12,2019,3.85
3,1,2020,4.15
3,2,2020,4.64
3,3,2020,4.98
3,4,2020,5.07
3,5,2020,4.41
3,6,2020,4.24
3,7,2020,4.45
3,8,2020,4.27
3,9,2020,4.69
3,10,2020,4.32
3,11,2020,5.0
3,12,2020,4.66
3,1,2021,3.97
3,2,2021,5.26
3,3,2021,5.46
3,4,2021,5.82
3,5,2021,6.23
3,6,2021,6.16
3,7,2021,5.43
3,8,2021,5.28
3,9,2021,5.62
3,10,2021,5.77
3,11,2021,5.81
3,12,2021,6.27
3,1,2022,5.17
3,2,2022,5.13
3,3,2022,6.11
3,4,2022,6.25
3,5,2022,5.82
3,6,2022,6.4
3,7,2022,5.52
3,8,2022,5.05
3,9,2022,5.71
3,10,2022,5.83
3,11,2022,5.88
3,12,2022,6.08
3,1,2023,5.77
3,2,2023,6.01
3,3,2023,6.15
3,4,2023,6.6
3,5,2023,5.9
3,6,2023,5.58
3,7,2023,5.81
3,8,2023,5.35
3,9,2023,4.82
3,10,2023,5.24
3,11,2023,5.61
3,12,2023,6.29
4,1,2014,2.64
4,2,2014,3.09
4,3,2014,3.27
4,4,2014,2.58
4,5,2014,2.46
4,6,2014,2.66
4,7,2014,2.52
4,8,2014,2.51
4,9,2014,3.2
4,10,2014,2.71
4,11,2014,3.31
4,12,2014,3.14
4,1,2015,2.69
4,2,2015,2.64
4,3,2015,2.8
4,4,2015,3.03
4,5,2015,2.23
4,6,2015,2.19
4,7,2015,2.54
4,8,2015,2.81
4,9,2015,2.67
4,10,2015,3.26
4,11,2015,2.81
4,12,2015,3.61
4,1,2016,3.81
4,2,2016,3.05
4,3,2016,3.47
4,4,2016,3.13
4,5,2016,3.12
4,6,2016,2.72
4,7,2016,4.08
4,8,2016,3.71
4,9,2016,4.27
4,10,2016,4.04
4,11,2016,4.05
4,12,2016,3.77
4,1,2017,4.5
4,2,2017,3.82
4,3,2017,3.77
4,4,2017,3.68
4,5,2017,3.33
4,6,2017,3.68
4,7,2017,4.03
4,8,2017,4.18
4,9,2017,3.37
4,10,2017,3.99
4,11,2017,3.81
4,12,2017,4.5
4,1,2018,4.18
4,2,2018,3.93
4,3,2018,4.28
4,4,2018,3.42
4,5,2018,3.35
4,6,2018,3.98
4,7,2018,3.45
4,8,2018,4.19
4,9,2018,3.73
4,10,2018,3.57
4,11,2018,4.51
4,12,2018,3.82
4,1,2019,3.59
4,2,2019,4.16
4,3,2019,3.95
4,4,2019,3.23
4,5,2019,4.13
4,6,2019,3.42
4,7,2019,3.45
4,8,2019,3.29
4,9,2019,4.3
4,10,2019,4.34
4,11,2019,4.52
4,12,2019,4.24
4,1,2020,4.42
4,2,2020,5.02
4,3,2020,5.54
4,4,2020,6.24
4,5,2020,5.38
4,6,2020,5.31
4,7,2020,6.26
4,8,2020,6.57
4,9,2020,6.02
4,10,2020,6.84
4,11,2020,6.64
4,12,2020,6.78
4,1,2021,6.36
4,2,2021,7.0
4,3,2021,6.14
4,4,2021,6.72
4,5,2021,6.09
4,6,2021,5.86
4,7,2021,6.24
4,8,2021,6.01
4,9,2021,7.64
4,10,2021,7.63
4,11,2021,7.8
4,12,2021,7.64
4,1,2022,7.16
4,2,2022,7.24
4,3,2022,7.2
4,4,2022,7.09
4,5,2022,7.66
4,6,2022,7.53
4,7,2022,6.98
4,8,2022,7.02
4,9,2022,7.35
4,10,2022,7.29
4,11,2022,7.32
4,12,2022,7.55
4,1,2023,7.55
4,2,2023,7.91
4,3,2023,7.26
4,4,2023,6.81
4,5,2023,7.53
4,6,2023,6.72
4,7,2023,7.07
4,8,2023,7.12
4,9,2023,7.39
4,10,2023,7.38
4,11,2023,7.75
4,12,2023,7.4
5,1,2014,3.3
5,2,2014,2.92
5,3,2014,3.38
5,4,2014,2.98
5,5,2014,3.34
5,6,2014,4.62
5,7,2014,4.53
5,8,2014,4.67
5,9,2014,4.22
5,10,2014,3.79
5,11,2014,3.89
5,12,2014,4.25
5,1,2015,3.39
5,2,2015,3.79
5,3,2015,3.29
5,4,2015,3.4
5,5,2015,3.73
5,6,2015,4.08
5,7,2015,4.23
5,8,2015,4.49
5,9,2015,3.88
5,10,2015,4.36
5,11,2015,3.96
5,12,2015,4.35
5,1,2016,3.21
5,2,2016,3.62
5,3,2016,4.09
5,4,2016,3.81
5,5,2016,4.43
5,6,2016,4.09
5,7,2016,4.44
5,8,2016,5.28
5,9,2016,4.8
5,10,2016,5.07
5,11,2016,4.98
5,12,2016,5.27
5,1,2017,4.66
5,2,2017,4.42
5,3,2017,4.32
5,4,2017,4.94
5,5,2017,5.24
5,6,2017,5.48
5,7,2017,4.93
5,8,2017,5.19
5,9,2017,4.9
5,10,2017,4.81
5,11,2017,5.38
5,12,2017,5.2
5,1,2018,4.34
5,2,2018,4.16
5,3,2018,4.58
5,4,2018,5.15
5,5,2018,4.88
5,6,2018,4.8
5,7,2018,4.99
5,8,2018,5.1
5,9,2018,4.93
5,10,2018,5.16
5,11,2018,5.14
5,12,2018,4.96
5,1,2019,4.31
5,2,2019,4.52
5,3,2019,4.79
5,4,2019,4.76
5,5,2019,5.26
5,6,2019,5.11
5,7,2019,4.99
5,8,2019,5.44
5,9,2019,5.53
5,10,2019,4.94
5,11,2019,4.93
5,12,2019,5.01
5,1,2020,4.72
5,2,2020,4.97
5,3,2020,5.05
5,4,2020,4.9
5,5,2020,5.24
5,6,2020,5.52
5,7,2020,5.72
5,8,2020,5.05
5,9,2020,6.09
5,10,2020,5.81
5,11,2020,5.66
5,12,2020,5.77
5,1,2021,5.46
5,2,2021,5.48
5,3,2021,5.93
5,4,2021,5.53
5,5,2021,5.84
5,6,2021,5.95
5,7,2021,6.42
5,8,2021,6.78
5,9,2021,6.27
5,10,2021,6.03
5,11,2021,6.54
5,12,2021,6.4
5,1,2022,5.73
5,2,2022,6.24
5,3,2022,5.92
5,4,2022,5.68
5,5,2022,6.62
5,6,2022,6.52
5,7,2022,5.98
5,8,2022,6.67
5,9,2022,6.33
5,10,2022,6.08
5,11,2022,5.77
5,12,2022,5.72
5,1,2023,5.66
5,2,2023,6.03
5,3,2023,6.04
5,4,2023,6.28
5,5,2023,6.18
5,6,2023,6.17
5,7,2023,6.61
5,8,2023,6.76
5,9,2023,6.91
5,10,2023,6.57
5,11,2023,5.73
5,12,2023,6.28
6,1,2014,4.55
6,2,2014,4.17
6,3,2014,4.67
6,4,2014,4.17
6,5,2014,4.66
6,6,2014,4.23
6,7,2014,4.93
6,8,2014,4.68
6,9,2014,4.92
6,10,2014,5.09
6,11,2014,5.36
6,12,2014,4.73
6,1,2015,4.6
6,2,2015,4.33
6,3,2015,4.59
6,4,2015,4.65
6,5,2015,4.57
6,6,2015,4.74
6,7,2015,4.7
6,8,2015,4.85
6,9,2015,4.83
6,10,2015,5.14
6,11,2015,4.95
6,12,2015,4.97
6,1,2016,4.77
6,2,2016,4.92
6,3,2016,4.8
6,4,2016,4.66
6,5,2016,4.48
6,6,2016,5.01
6,7,2016,4.39
6,8,2016,4.95
6,9,2016,4.89
6,10,2016,5.52
6,11,2016,4.95
6,12,2016,4.75
6,1,2017,4.68
6,2,2017,5.08
6,3,2017,4.15
6,4,2017,4.14
6,5,2017,5.04
6,6,2017,4.27
6,7,2017,4.59
6,8,2017,4.67
6,9,2017,4.58
6,10,2017,4.61
6,11,2017,4.63
6,12,2017,4.82
6,1,2018,4.94
6,2,2018,4.92
6,3,2018,4.76
6,4,2018,4.81
6,5,2018,5.13
6,6,2018,4.87
6,7,2018,4.69
6,8,2018,4.9
6,9,2018,4.89
6,10,2018,4.53
6,11,2018,5.3
6,12,2018,5.08
6,1,2019,4.53
6,2,2019,4.87
6,3,2019,4.59
6,4,2019,4.45
6,5,2019,4.38
6,6,2019,4.81
6,7,2019,4.45
6,8,2019,4.52
6,9,2019,4.68
6,10,2019,5.06
6,11,2019,4.99
6,12,2019,6.06
6,1,2020,5.15
6,2,2020,5.56
6,3,2020,5.03
6,4,2020,5.31
6,5,2020,5.17
6,6,2020,5.73
6,7,2020,6.77
6,8,2020,6.18
6,9,2020,6.25
6,10,2020,6.49
6,11,2020,6.7
6,12,2020,7.54
6,1,2021,7.13
6,2,2021,6.9
6,3,2021,7.89
6,4,2021,8.55
6,5,2021,7.69
6,6,2021,7.9
6,7,2021,8.66
6,8,2021,8.7
6,9,2021,8.19
6,10,2021,8.5
6,11,2021,8.42
6,12,2021,8.36
6,1,2022,8.57
6,2,2022,8.41
6,3,2022,7.82
6,4,2022,7.73
6,5,2022,8.51
6,6,2022,8.21
6,7,2022,8.15
6,8,2022,8.71
6,9,2022,8.17
6,10,2022,8.16
6,11,2022,8.33
6,12,2022,8.17
6,1,2023,8.03
6,2,2023,8.24
6,3,2023,7.82
6,4,2023,8.15
6,5,2023,8.81
6,6,2023,8.84
6,7,2023,8.9
6,8,2023,9.07
6,9,2023,9.03
6,10,2023,9.6
6,11,2023,9.65
6,12,2023,9.04
7,1,2014,2.78
7,2,2014,2.06
7,3,2014,1.58
7,4,2014,2.07
7,5,2014,2.21
7,6,2014,2.72
7,7,2014,3.24
7,8,2014,3.3
7,9,2014,3.25
7,10,2014,2.41
7,11,2014,2.93
7,12,2014,2.71
7,1,2015,1.99
7,2,2015,1.8
7,3,2015,2.02
7,4,2015,2.38
7,5,2015,2.43
7,6,2015,2.56
7,7,2015,3.15
7,8,2015,2.52
7,9,2015,2.74
7,10,2015,2.36
7,11,2015,2.81
7,12,2015,3.23
7,1,2016,3.1
7,2,2016,2.78
7,3,2016,2.73
7,4,2016,2.7
7,5,2016,2.54
7,6,2016,2.71
7,7,2016,3.28
7,8,2016,3.67
7,9,2016,3.76
7,10,2016,3.76
7,11,2016,2.9
7,12,2016,3.3
7,1,2017,2.9
7,2,2017,2.97
7,3,2017,2.48
7,4,2017,2.94
7,5,2017,2.4
7,6,2017,3.31
7,7,2017,3.24
7,8,2017,3.43
7,9,2017,3.13
7,10,2017,3.5
7,11,2017,3.61
7,12,2017,2.86
7,1,2018,3.11
7,2,2018,2.76
7,3,2018,2.63
7,4,2018,2.35
7,5,2018,2.63
7,6,2018,2.65
7,7,2018,3.28
7,8,2018,3.21
7,9,2018,3.16
7,10,2018,3.48
7,11,2018,2.96
7,12,2018,2.95
7,1,2019,2.89
7,2,2019,3.18
7,3,2019,2.24
7,4,2019,2.75
7,5,2019,3.51
7,6,2019,4.07
7,7,2019,4.2
7,8,2019,4.39
7,9,2019,3.96
7,10,2019,4.13
7,11,2019,3.88
7,12,2019,3.37
7,1,2020,3.89
7,2,2020,3.71
7,3,2020,3.17
7,4,2020,3.43
7,5,2020,3.93
7,6,2020,4.3
7,7,2020,4.7
7,8,2020,4.64
7,9,2020,4.41
7,10,2020,4.25
7,11,2020,4.8
7,12,2020,4.5
7,1,2021,4.32
7,2,2021,4.39
7,3,2021,4.33
7,4,2021,4.31
7,5,2021,4.28
7,6,2021,4.84
7,7,2021,4.64
7,8,2021,4.68
7,9,2021,4.48
7,10,2021,4.84
7,11,2021,4.69
7,12,2021,4.81
7,1,2022,4.54
7,2,2022,4.6
7,3,2022,4.42
7,4,2022,4.6
7,5,2022,4.17
7,6,2022,4.68
7,7,2022,5.04
7,8,2022,5.28
7,9,2022,4.78
7,10,2022,5.01
7,11,2022,4.68
7,12,2022,4.49
7,1,2023,4.24
7,2,2023,4.6
7,3,2023,3.87
7,4,2023,4.34
7,5,2023,4.43
7,6,2023,4.75
7,7,2023,4.66
7,8,2023,4.9
7,9,2023,5.23
7,10,2023,4.46
7,11,2023,5.06
7,12,2023,4.43
8,1,2014,4.55
8,2,2014,4.38
8,3,2014,4.39
8,4,2014,4.76
8,5,2014,4.61
8,6,2014,4.42
8,7,2014,4.91
8,8,2014,4.98
8,9,2014,5.09
8,10,2014,5.18
8,11,2014,4.94
8,12,2014,5.01
8,1,2015,5.58
8,2,2015,5.67
8,3,2015,4.73
8,4,2015,4.55
8,5,2015,5.15
8,6,2015,4.96
8,7,2015,5.17
8,8,2015,5.49
8,9,2015,5.37
8,10,2015,5.02
8,11,2015,5.51
8,12,2015,4.39
8,1,2016,4.99
8,2,2016,4.98
8,3,2016,5.42
8,4,2016,5.45
8,5,2016,5.27
8,6,2016,4.63
8,7,2016,4.99
8,8,2016,4.78
8,9,2016,5.35
8,10,2016,5.53
8,11,2016,4.96
8,12,2016,4.74
8,1,2017,5.26
8,2,2017,5.01
8,3,2017,4.93
8,4,2017,4.54
8,5,2017,5.0
8,6,2017,4.77
8,7,2017,4.75
8,8,2017,4.76
8,9,2017,5.57
8,10,2017,5.55
8,11,2017,5.07
8,12,2017,5.09
8,1,2018,5.19
8,2,2018,5.03
8,3,2018,4.77
8,4,2018,5.05
8,5,2018,5.27
8,6,2018,5.3
8,7,2018,4.84
8,8,2018,5.54
8,9,2018,5.59
8,10,2018,5.29
8,11,2018,4.75
8,12,2018,5.13
8,1,2019,5.69
8,2,2019,5.98
8,3,2019,6.44
8,4,2019,5.91
8,5,2019,5.63
8,6,2019,5.49
8,7,2019,6.13
8,8,2019,6.64
8,9,2019,5.82
8,10,2019,5.69
8,11,2019,6.19
8,12,2019,5.98
8,1,2020,6.44
8,2,2020,6.36
8,3,2020,6.01
8,4,2020,6.14
8,5,2020,6.28
8,6,2020,6.5
8,7,2020,7.21
8,8,2020,7.11
8,9,2020,7.06
8,10,2020,7.3
8,11,2020,6.36
8,12,2020,7.02
8,1,2021,7.52
8,2,2021,7.27
8,3,2021,6.83
8,4,2021,6.82
8,5,2021,6.69
8,6,2021,6.51
8,7,2021,6.96
8,8,2021,7.4
8,9,2021,7.54
8,10,2021,6.74
8,11,2021,6.4
8,12,2021,7.01
8,1,2022,7.41
8,2,2022,6.67
8,3,2022,6.93
8,4,2022,6.56
8,5,2022,6.74
8,6,2022,6.99
8,7,2022,6.95
8,8,2022,6.56
8,9,2022,7.09
8,10,2022,6.85
8,11,2022,7.09
8,12,2022,6.18
8,1,2023,6.96
8,2,2023,6.74
8,3,2023,6.61
8,4,2023,6.94
8,5,2023,6.81
8,6,2023,6.99
8,7,2023,6.99
8,8,2023,7.16
8,9,2023,7.16
8,10,2023,7.23
8,11,2023,7.02
8,12,2023,6.21
9,1,2014,2.55
9,2,2014,2.38
9,3,2014,2.55
9,4,2014,3.02
9,5,2014,2.42
9,6,2014,2.67
9,7,2014,1.91
9,8,2014,2.64
9,9,2014,2.08
9,10,2014,2.32
9,11,2014,2.75
9,12,2014,2.34
9,1,2015,2.73
9,2,2015,3.21
9,3,2015,3.14
9,4,2015,2.5
9,5,2015,2.12
9,6,2015,2.36
9,7,2015,2.01
9,8,2015,2.66
9,9,2015,2.32
9,10,2015,2.29
9,11,2015,2.2
9,12,2015,2.69
9,1,2016,3.05
9,2,2016,3.28
9,3,2016,2.42
9,4,2016,2.96
9,5,2016,2.12
9,6,2016,2.07
9,7,2016,2.83
9,8,2016,2.54
9,9,2016,2.61
9,10,2016,1.78
9,11,2016,2.73
9,12,2016,3.17
9,1,2017,3.19
9,2,2017,3.21
9,3,2017,3.5
9,4,2017,3.23
9,5,2017,3.1
9,6,2017,2.8
9,7,2017,2.54
9,8,2017,3.1
9,9,2017,2.27
9,10,2017,2.68
9,11,2017,2.54
9,12,2017,2.6
9,1,2018,3.16
9,2,2018,3.07
9,3,2018,2.83
9,4,2018,2.66
9,5,2018,2.94
9,6,2018,2.85
9,7,2018,2.55
9,8,2018,3.08
9,9,2018,2.58
9,10,2018,2.74
9,11,2018,3.2
9,12,2018,2.4
9,1,2019,4.12
9,2,2019,3.44
9,3,2019,3.11
9,4,2019,3.63
9,5,2019,3.57
9,6,2019,4.18
9,7,2019,3.52
9,8,2019,3.9
9,9,2019,3.41
9,10,2019,3.69
9,11,2019,3.87
9,12,2019,4.18
9,1,2020,4.01
9,2,2020,4.18
9,3,2020,4.61
9,4,2020,4.29
9,5,2020,3.89
9,6,2020,4.18
9,7,2020,4.11
9,8,2020,4.74
9,9,2020,5.01
9,10,2020,5.08
9,11,2020,5.46
9,12,2020,5.56
9,1,2021,6.33
9,2,2021,6.05
9,3,2021,6.08
9,4,2021,6.47
9,5,2021,5.57
9,6,2021,5.52
9,7,2021,5.88
9,8,2021,6.05
9,9,2021,6.43
9,10,2021,6.21
9,11,2021,6.1
9,12,2021,5.76
9,1,2022,6.83
9,2,2022,6.46
9,3,2022,6.44
9,4,2022,6.25
9,5,2022,6.25
9,6,2022,6.08
9,7,2022,6.18
9,8,2022,5.72
9,9,2022,5.91
9,10,2022,6.55
9,11,2022,6.34
9,12,2022,5.82
9,1,2023,7.23
9,2,2023,6.85
9,3,2023,6.64
9,4,2023,6.62
9,5,2023,6.71
9,6,2023,5.96
9,7,2023,6.27
9,8,2023,6.49
9,9,2023,6.29
9,10,2023,6.3
9,11,2023,6.45
9,12,2023,6.61
10,1,2014,4.17
10,2,2014,4.25
10,3,2014,3.72
10,4,2014,3.81
10,5,2014,3.43
10,6,2014,3.13
10,7,2014,3.92
10,8,2014,3.21
10,9,2014,3.55
10,10,2014,3.85
10,11,2014,3.67
10,12,2014,3.45
10,1,2015,3.78
10,2,2015,3.68
10,3,2015,3.66
10,4,2015,3.52
10,5,2015,3.91
10,6,2015,3.86
10,7,2015,3.33
10,8,2015,4.05
10,9,2015,3.31
10,10,2015,4.19
10,11,2015,4.13
10,12,2015,4.24
10,1,2016,3.95
10,2,2016,4.03
10,3,2016,3.57
10,4,2016,3.46
10,5,2016,3.88
10,6,2016,3.85
10,7,2016,3.48
10,8,2016,3.97
10,9,2016,4.0
10,10,2016,4.02
10,11,2016,3.78
10,12,2016,3.71
10,1,2017,4.31
10,2,2017,3.87
10,3,2017,3.89
10,4,2017,4.03
10,5,2017,3.45
10,6,2017,3.42
10,7,2017,3.97
10,8,2017,4.18
10,9,2017,4.65
10,10,2017,4.8
10,11,2017,4.79
10,12,2017,4.84
10,1,2018,5.07
10,2,2018,4.87
10,3,2018,4.79
10,4,2018,5.18
10,5,2018,5.07
10,6,2018,5.11
10,7,2018,4.76
10,8,2018,5.01
10,9,2018,5.04
10,10,2018,4.93
10,11,2018,5.08
10,12,2018,4.79
10,1,2019,5.46
10,2,2019,4.86
10,3,2019,5.15
10,4,2019,5.21
10,5,2019,5.01
10,6,2019,4.61
10,7,2019,4.61
10,8,2019,4.26
10,9,2019,5.06
10,10,2019,4.68
10,11,2019,5.18
10,12,2019,5.13
10,1,2020,5.43
10,2,2020,5.14
10,3,2020,6.08
10,4,2020,5.87
10,5,2020,6.58
10,6,2020,6.02
10,7,2020,5.92
10,8,2020,6.65
10,9,2020,6.27
10,10,2020,6.64
10,11,2020,6.85
10,12,2020,6.75
10,1,2021,7.05
10,2,2021,6.73
10,3,2021,6.46
10,4,2021,6.77
10,5,2021,6.05
10,6,2021,6.73
10,7,2021,5.82
10,8,2021,6.51
10,9,2021,6.54
10,10,2021,6.72
10,11,2021,7.46
10,12,2021,7.63
10,1,2022,7.4
10,2,2022,7.24
10,3,2022,6.88
10,4,2022,6.85
10,5,2022,7.32
10,6,2022,7.2
10,7,2022,6.92
10,8,2022,6.64
10,9,2022,7.03
10,10,2022,6.64
10,11,2022,6.77
10,12,2022,6.79
10,1,2023,6.93
10,2,2023,7.05
10,3,2023,7.04
10,4,2023,7.35
10,5,2023,6.96
10,6,2023,7.41
10,7,2023,6.46
10,8,2023,7.39
10,9,2023,6.86
10,10,2023,6.84
10,11,2023,6.85
10,12,2023,7.03
11,1,2014,3.98
11,2,2014,4.18
11,3,2014,3.69
11,4,2014,3.78
11,5,2014,3.68
11,6,2014,3.36
11,7,2014,3.66
11,8,2014,3.73
11,9,2014,3.78
11,10,2014,4.55
11,11,2014,3.93
11,12,2014,4.8
11,1,2015,3.8
11,2,2015,4.51
11,3,2015,3.84
11,4,2015,4.16
11,5,2015,3.88
11,6,2015,3.73
11,7,2015,3.37
11,8,2015,3.43
11,9,2015,3.45
11,10,2015,5.29
11,11,2015,4.95
11,12,2015,5.28
11,1,2016,4.9
11,2,2016,4.99
11,3,2016,4.64
11,4,2016,5.39
11,5,2016,5.05
11,6,2016,4.66
11,7,2016,4.53
11,8,2016,5.1
11,9,2016,5.39
11,10,2016,5.07
11,11,2016,5.7
11,12,2016,5.67
11,1,2017,5.68
11,2,2017,5.06
11,3,2017,5.34
11,4,2017,5.4
11,5,2017,4.97
11,6,2017,4.99
11,7,2017,5.09
11,8,2017,5.04
11,9,2017,5.33
11,10,2017,5.78
11,11,2017,5.86
11,12,2017,5.58
11,1,2018,6.01
11,2,2018,5.94
11,3,2018,5.77
11,4,2018,5.88
11,5,2018,6.02
11,6,2018,6.17
11,7,2018,5.95
11,8,2018,6.08
11,9,2018,5.68
11,10,2018,6.29
11,11,2018,6.46
11,12,2018,6.71
11,1,2019,6.76
11,2,2019,6.32
11,3,2019,5.62
11,4,2019,5.54
11,5,2019,5.29
11,6,2019,6.09
11,7,2019,6.06
11,8,2019,5.51
11,9,2019,6.38
